;data_pedido;hora_pedido;tipo_entrega;valor_borda;valor_refrigerante;valor_total;tempo;mes;dia_semana;horario_pico;interval_pico;tempo_minutos;rank_quartil;valor_pizza;rank_quartil_valor_total;rank_quartil_valor_total_pizza
306;2011-10-29;23:24:00;Buscar;Borda N;S;27.0;00:26:00;10;sabado;23;baixo;26;min: 24 -- 34;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
307;2011-10-30;18:57:00;Entrega;Borda N;S;35.0;00:53:00;10;domingo;18;baixo;53;min: > 45;35.0;vl_total: 29 -- 35;vl_pizza: > 33
308;2011-10-30;19:36:00;Entrega;Borda N;S;24.5;00:30:00;10;domingo;19;medio;30;min: 24 -- 34;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
309;2011-10-30;19:47:00;Entrega;Borda N;S;30.0;00:33:00;10;domingo;19;medio;33;min: 24 -- 34;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
310;2011-10-30;19:50:00;Entrega;Borda S;S;25.5;00:47:00;10;domingo;19;medio;47;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
311;2011-10-30;19:55:00;Entrega;Borda S;S;27.5;00:45:00;10;domingo;19;medio;45;min: > 45;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
312;2011-10-30;20:12:00;Entrega;Borda N;S;30.5;00:33:00;10;domingo;20;alto;33;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
313;2011-10-30;20:16:00;Buscar;Borda N;S;26.0;00:39:00;10;domingo;20;alto;39;min: 35 -- 44;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
314;2011-10-30;20:17:00;Entrega;Borda N;S;38.5;00:51:00;10;domingo;20;alto;51;min: > 45;38.5;vl_total: > 35;vl_pizza: > 33
315;2011-10-30;20:25:00;Entrega;Borda N;S;25.5;00:40:00;10;domingo;20;alto;40;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
316;2011-10-30;20:25:00;Entrega;Borda S;S;32.0;00:30:00;10;domingo;20;alto;30;min: 24 -- 34;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
317;2011-10-30;20:28:00;Entrega;Borda N;S;26.0;00:47:00;10;domingo;20;alto;47;min: > 45;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
318;2011-10-30;20:34:00;Buscar;Borda N;S;27.0;00:46:00;10;domingo;20;alto;46;min: > 45;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
319;2011-10-30;20:36:00;Entrega;Borda N;S;36.0;00:34:00;10;domingo;20;alto;34;min: 24 -- 34;36.0;vl_total: > 35;vl_pizza: > 33
320;2011-10-30;21:20:00;Buscar;Borda N;S;30.0;00:40:00;10;domingo;21;alto;40;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
321;2011-10-30;21:24:00;Buscar;Borda N;S;20.0;00:44:00;10;domingo;21;alto;44;min: 35 -- 44;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
322;2011-10-30;21:28:00;Entrega;Borda N;S;24.5;00:47:00;10;domingo;21;alto;47;min: > 45;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
323;2011-10-30;21:35:00;Buscar;Borda N;S;28.0;00:55:00;10;domingo;21;alto;55;min: > 45;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
324;2011-10-30;21:47:00;Entrega;Borda N;S;32.5;00:54:00;10;domingo;21;alto;54;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
325;2011-10-30;22:56:00;Entrega;Borda N;S;25.5;00:34:00;10;domingo;22;medio;34;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
326;2011-10-30;23:13:00;Buscar;Borda N;S;36.5;00:42:00;10;domingo;23;baixo;42;min: 35 -- 44;32.0;vl_total: > 35;vl_pizza: 27 -- 32
327;2011-11-01;18:00:00;Buscar;Borda N;S;22.0;00:40:00;11;terca;18;baixo;40;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
328;2011-11-01;19:30:00;Entrega;Borda N;S;20.5;00:30:00;11;terca;19;medio;30;min: 24 -- 34;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
329;2011-11-01;19:37:00;Entrega;Borda N;S;25.0;00:43:00;11;terca;19;medio;43;min: 35 -- 44;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
330;2011-11-01;19:40:00;Buscar;Borda N;S;32.0;00:30:00;11;terca;19;medio;30;min: 24 -- 34;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
331;2011-11-01;20:20:00;Entrega;Borda N;S;20.5;00:29:00;11;terca;20;alto;29;min: 24 -- 34;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
332;2011-11-01;20:23:00;Entrega;Borda N;S;25.0;00:39:00;11;terca;20;alto;39;min: 35 -- 44;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
333;2011-11-01;20:38:00;Buscar;Borda S;S;32.5;00:22:00;11;terca;20;alto;22;min: 01 -- 23;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
334;2011-11-01;20:59:00;Entrega;Borda N;S;29.5;00:30:00;11;terca;20;alto;30;min: 24 -- 34;25.0;vl_total: 29 -- 35;vl_pizza: 22 -- 26
335;2011-11-01;21:06:00;Entrega;Borda N;S;31.0;00:34:00;11;terca;21;alto;34;min: 24 -- 34;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
336;2011-11-01;21:10:00;Entrega;Borda N;S;38.5;00:50:00;11;terca;21;alto;50;min: > 45;34.0;vl_total: > 35;vl_pizza: > 33
337;2011-11-01;21:30:00;Buscar;Borda N;S;30.0;00:40:00;11;terca;21;alto;40;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
338;2011-11-01;23:15:00;Buscar;Borda N;S;17.5;00:26:00;11;terca;23;baixo;26;min: 24 -- 34;13.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
339;2011-11-01;23:30:00;Entrega;Borda N;S;21.5;00:25:00;11;terca;23;baixo;25;min: 24 -- 34;21.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
340;2011-11-02;18:57:00;Buscar;Borda N;S;23.0;00:41:00;11;quarta;18;baixo;41;min: 35 -- 44;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
341;2011-11-02;18:57:00;Buscar;Borda N;S;28.0;00:48:00;11;quarta;18;baixo;48;min: > 45;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
342;2011-11-02;19:08:00;Entrega;Borda N;S;25.5;00:38:00;11;quarta;19;medio;38;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
343;2011-11-02;19:36:00;Entrega;Borda N;S;25.5;00:29:00;11;quarta;19;medio;29;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
344;2011-11-02;19:36:00;Buscar;Borda N;S;30.0;00:29:00;11;quarta;19;medio;29;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
345;2011-11-02;20:20:00;Buscar;Borda S;S;30.5;00:35:00;11;quarta;20;alto;35;min: 35 -- 44;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
346;2011-11-02;20:22:00;Entrega;Borda N;S;30.5;00:38:00;11;quarta;20;alto;38;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
347;2011-11-02;20:22:00;Buscar;Borda N;S;27.0;00:41:00;11;quarta;20;alto;41;min: 35 -- 44;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
348;2011-11-02;20:28:00;Entrega;Borda S;S;33.5;00:52:00;11;quarta;20;alto;52;min: > 45;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
349;2011-11-02;20:45:00;Buscar;Borda N;S;27.0;00:30:00;11;quarta;20;alto;30;min: 24 -- 34;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
350;2011-11-02;20:48:00;Entrega;Borda N;S;30.5;00:42:00;11;quarta;20;alto;42;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
351;2011-11-02;20:55:00;Buscar;Borda N;S;22.0;00:30:00;11;quarta;20;alto;30;min: 24 -- 34;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
352;2011-11-02;20:59:00;Entrega;Borda N;S;20.5;00:31:00;11;quarta;20;alto;31;min: 24 -- 34;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
353;2011-11-02;21:20:00;Entrega;Borda S;S;32.0;00:46:00;11;quarta;21;alto;46;min: > 45;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
354;2011-11-02;21:20:00;Entrega;Borda N;S;35.0;00:40:00;11;quarta;21;alto;40;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
355;2011-11-02;21:20:00;Buscar;Borda S;S;29.5;00:46:00;11;quarta;21;alto;46;min: > 45;27.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
356;2011-11-02;21:30:00;Entrega;Borda N;S;28.5;00:42:00;11;quarta;21;alto;42;min: 35 -- 44;24.0;vl_total: > 35;vl_pizza: 22 -- 26
357;2011-11-02;22:13:00;Buscar;Borda N;S;20.0;00:47:00;11;quarta;22;medio;47;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
358;2011-11-02;22:42:00;Entrega;Borda N;S;26.0;00:38:00;11;quarta;22;medio;38;min: 35 -- 44;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
359;2011-11-02;23:23:00;Entrega;Borda N;S;22.5;00:27:00;11;quarta;23;baixo;27;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
360;2011-11-03;19:22:00;Buscar;Borda N;S;30.0;00:38:00;11;quinta;19;medio;38;min: 35 -- 44;26.0;vl_total: 29 -- 35;vl_pizza: 22 -- 26
361;2011-11-03;19:50:00;Buscar;Borda S;S;30.5;00:40:00;11;quinta;19;medio;40;min: 35 -- 44;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
362;2011-11-03;20:03:00;Buscar;Borda N;S;30.0;00:27:00;11;quinta;20;alto;27;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
363;2011-11-03;20:39:00;Entrega;Borda N;S;35.5;00:35:00;11;quinta;20;alto;35;min: 35 -- 44;31.0;vl_total: > 35;vl_pizza: 27 -- 32
364;2011-11-03;20:44:00;Entrega;Borda S;S;37.0;00:49:00;11;quinta;20;alto;49;min: > 45;34.5;vl_total: > 35;vl_pizza: > 33
365;2011-11-03;20:51:00;Buscar;Borda N;S;22.0;00:44:00;11;quinta;20;alto;44;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
366;2011-11-03;20:55:00;Entrega;Borda N;S;27.5;00:35:00;11;quinta;20;alto;35;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
367;2011-11-03;22:30:00;Buscar;Borda N;S;30.0;00:25:00;11;quinta;22;medio;25;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
368;2011-11-04;19:51:00;Buscar;Borda N;S;23.0;00:36:00;11;sexta;19;medio;36;min: 35 -- 44;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
369;2011-11-04;20:11:00;Entrega;Borda N;S;30.0;00:31:00;11;sexta;20;alto;31;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
370;2011-11-04;20:11:00;Entrega;Borda N;S;34.0;00:51:00;11;sexta;20;alto;51;min: > 45;34.0;vl_total: 29 -- 35;vl_pizza: > 33
371;2011-11-04;20:20:00;Entrega;Borda N;S;21.0;00:40:00;11;sexta;20;alto;40;min: 35 -- 44;21.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
372;2011-11-04;20:20:00;Entrega;Borda N;S;29.5;00:40:00;11;sexta;20;alto;40;min: 35 -- 44;25.0;vl_total: 29 -- 35;vl_pizza: 22 -- 26
373;2011-11-04;20:23:00;Entrega;Borda N;S;31.0;00:52:00;11;sexta;20;alto;52;min: > 45;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
374;2011-11-04;20:23:00;Entrega;Borda N;S;33.5;00:37:00;11;sexta;20;alto;37;min: 35 -- 44;29.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
375;2011-11-04;20:37:00;Entrega;Borda N;S;38.5;00:33:00;11;sexta;20;alto;33;min: 24 -- 34;34.0;vl_total: > 35;vl_pizza: > 33
376;2011-11-04;20:37:00;Entrega;Borda S;S;27.5;00:53:00;11;sexta;20;alto;53;min: > 45;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
377;2011-11-04;20:53:00;Entrega;Borda N;S;36.0;00:52:00;11;sexta;20;alto;52;min: > 45;36.0;vl_total: > 35;vl_pizza: > 33
378;2011-11-04;20:56:00;Buscar;Borda N;S;28.0;00:44:00;11;sexta;20;alto;44;min: 35 -- 44;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
379;2011-11-04;21:01:00;Buscar;Borda N;S;20.8;00:47:00;11;sexta;21;alto;47;min: > 45;20.8;vl_total:01 -- 21;vl_pizza: 01 -- 21
380;2011-11-04;21:02:00;Buscar;Borda N;S;27.0;00:29:00;11;sexta;21;alto;29;min: 24 -- 34;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
381;2011-11-04;21:47:00;Entrega;Borda N;S;34.0;00:43:00;11;sexta;21;alto;43;min: 35 -- 44;34.0;vl_total: 29 -- 35;vl_pizza: > 33
382;2011-11-04;22:16:00;Buscar;Borda N;S;23.0;00:29:00;11;sexta;22;medio;29;min: 24 -- 34;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
383;2011-11-04;22:18:00;Entrega;Borda N;S;35.0;00:42:00;11;sexta;22;medio;42;min: 35 -- 44;35.0;vl_total: 29 -- 35;vl_pizza: > 33
384;2011-11-04;22:56:00;Buscar;Borda N;S;30.0;00:39:00;11;sexta;22;medio;39;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
385;2011-11-04;23:11:00;Buscar;Borda N;S;27.0;00:39:00;11;sexta;23;baixo;39;min: 35 -- 44;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
386;2011-11-05;19:08:00;Entrega;Borda N;S;25.5;00:33:00;11;sabado;19;medio;33;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
387;2011-11-05;19:13:00;Buscar;Borda N;S;19.0;00:47:00;11;sabado;19;medio;47;min: > 45;19.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
388;2011-11-05;19:37:00;Entrega;Borda N;S;30.5;00:33:00;11;sabado;19;medio;33;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
389;2011-11-05;19:50:00;Entrega;Borda N;S;34.5;00:30:00;11;sabado;19;medio;30;min: 24 -- 34;34.5;vl_total: 29 -- 35;vl_pizza: > 33
390;2011-11-05;19:58:00;Buscar;Borda S;S;33.5;00:40:00;11;sabado;19;medio;40;min: 35 -- 44;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
391;2011-11-05;20:04:00;Entrega;Borda N;S;32.0;00:51:00;11;sabado;20;alto;51;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
392;2011-11-05;20:26:00;Buscar;Borda N;S;30.0;00:34:00;11;sabado;20;alto;34;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
393;2011-11-05;20:30:00;Entrega;Borda N;S;25.5;00:51:00;11;sabado;20;alto;51;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
394;2011-11-05;20:33:00;Entrega;Borda N;S;30.0;00:35:00;11;sabado;20;alto;35;min: 35 -- 44;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
395;2011-11-05;20:42:00;Entrega;Borda N;S;17.5;00:43:00;11;sabado;20;alto;43;min: 35 -- 44;17.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
396;2011-11-05;20:45:00;Buscar;Borda N;S;32.0;00:30:00;11;sabado;20;alto;30;min: 24 -- 34;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
397;2011-11-05;20:45:00;Buscar;Borda N;S;31.0;00:30:00;11;sabado;20;alto;30;min: 24 -- 34;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
398;2011-11-05;20:45:00;Entrega;Borda N;S;30.5;00:15:00;11;sabado;20;alto;15;min: 01 -- 23;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
399;2011-11-05;20:45:00;Buscar;Borda N;S;36.0;00:45:00;11;sabado;20;alto;45;min: > 45;36.0;vl_total: > 35;vl_pizza: > 33
400;2011-11-05;20:50:00;Entrega;Borda N;S;34.5;00:55:00;11;sabado;20;alto;55;min: > 45;34.5;vl_total: 29 -- 35;vl_pizza: > 33
401;2011-11-05;20:56:00;Entrega;Borda N;S;25.5;00:50:00;11;sabado;20;alto;50;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
402;2011-11-05;21:04:00;Entrega;Borda N;S;20.5;00:31:00;11;sabado;21;alto;31;min: 24 -- 34;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
403;2011-11-05;21:06:00;Buscar;Borda N;S;34.5;00:54:00;11;sabado;21;alto;54;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
404;2011-11-05;21:17:00;Entrega;Borda N;S;32.5;00:53:00;11;sabado;21;alto;53;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
405;2011-11-05;21:33:00;Buscar;Borda N;S;26.0;00:48:00;11;sabado;21;alto;48;min: > 45;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
406;2011-11-05;21:33:00;Buscar;Borda N;S;18.0;00:40:00;11;sabado;21;alto;40;min: 35 -- 44;18.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
407;2011-11-05;22:01:00;Buscar;Borda N;S;22.0;00:39:00;11;sabado;22;medio;39;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
408;2011-11-05;23:10:00;Buscar;Borda N;S;23.5;00:30:00;11;sabado;23;baixo;30;min: 24 -- 34;19.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
409;2011-11-06;23:11:00;Entrega;Borda N;S;20.5;00:39:00;11;domingo;23;baixo;39;min: 35 -- 44;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
410;2011-11-06;18:49:00;Buscar;Borda S;S;30.5;00:31:00;11;domingo;18;baixo;31;min: 24 -- 34;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
411;2011-11-06;19:47:00;Entrega;Borda N;S;32.5;00:33:00;11;domingo;19;medio;33;min: 24 -- 34;32.5;vl_total: 29 -- 35;vl_pizza: > 33
412;2011-11-06;20:15:00;Entrega;Borda N;S;38.5;00:12:00;11;domingo;20;alto;12;min: 01 -- 23;38.5;vl_total: > 35;vl_pizza: > 33
413;2011-11-06;20:18:00;Buscar;Borda N;S;27.0;00:32:00;11;domingo;20;alto;32;min: 24 -- 34;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
414;2011-11-06;20:22:00;Entrega;Borda N;S;28.0;00:27:00;11;domingo;20;alto;27;min: 24 -- 34;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
415;2011-11-06;20:23:00;Entrega;Borda N;S;35.0;00:24:00;11;domingo;20;alto;24;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
416;2011-11-06;20:27:00;Entrega;Borda N;S;34.5;00:38:00;11;domingo;20;alto;38;min: 35 -- 44;34.5;vl_total: 29 -- 35;vl_pizza: > 33
417;2011-11-06;21:10:00;Entrega;Borda S;S;32.0;00:50:00;11;domingo;21;alto;50;min: > 45;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
418;2011-11-06;21:25:00;Entrega;Borda N;S;32.5;00:55:00;11;domingo;21;alto;55;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
419;2011-11-06;22:49:00;Entrega;Borda N;S;28.5;00:41:00;11;domingo;22;medio;41;min: 35 -- 44;28.5;vl_total: > 35;vl_pizza: 27 -- 32
420;2011-11-08;19:55:00;Entrega;Borda N;S;32.5;00:45:00;11;terca;19;medio;45;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
421;2011-11-08;19:55:00;Entrega;Borda N;S;22.5;00:45:00;11;terca;19;medio;45;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
422;2011-11-08;19:58:00;Entrega;Borda N;S;29.5;00:45:00;11;terca;19;medio;45;min: > 45;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
423;2011-11-08;20:04:00;Entrega;Borda N;S;19.5;00:51:00;11;terca;20;alto;51;min: > 45;19.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
424;2011-11-08;20:36:00;Buscar;Borda N;S;27.0;00:19:00;11;terca;20;alto;19;min: 01 -- 23;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
425;2011-11-08;20:55:00;Entrega;Borda S;S;26.0;00:45:00;11;terca;20;alto;45;min: > 45;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
426;2011-11-08;21:00:00;Entrega;Borda N;S;30.5;00:55:00;11;terca;21;alto;55;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
427;2011-11-08;21:05:00;Entrega;Borda N;S;22.5;00:35:00;11;terca;21;alto;35;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
428;2011-11-09;21:10:00;Entrega;Borda N;S;30.5;00:50:00;11;quarta;21;alto;50;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
429;2011-11-09;19:42:00;Entrega;Borda N;S;24.5;00:33:00;11;quarta;19;medio;33;min: 24 -- 34;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
430;2011-11-09;19:45:00;Entrega;Borda S;S;31.0;00:45:00;11;quarta;19;medio;45;min: > 45;28.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
431;2011-11-09;21:05:00;Entrega;Borda N;S;35.75;00:38:00;11;quarta;21;alto;38;min: 35 -- 44;31.25;vl_total: > 35;vl_pizza: 27 -- 32
432;2011-11-09;21:05:00;Buscar;Borda N;S;30.0;00:25:00;11;quarta;21;alto;25;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
433;2011-11-09;21:12:00;Buscar;Borda N;S;36.0;00:48:00;11;quarta;21;alto;48;min: > 45;36.0;vl_total: > 35;vl_pizza: > 33
434;2011-11-09;22:44:00;Buscar;Borda N;S;22.0;00:26:00;11;quarta;22;medio;26;min: 24 -- 34;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
435;2011-11-10;18:00:00;Entrega;Borda N;S;24.5;00:30:00;11;quinta;18;baixo;30;min: 24 -- 34;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
436;2011-11-10;19:38:00;Entrega;Borda S;S;35.0;00:52:00;11;quinta;19;medio;52;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
437;2011-11-10;20:27:00;Buscar;Borda N;S;28.0;00:33:00;11;quinta;20;alto;33;min: 24 -- 34;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
438;2011-11-10;20:29:00;Entrega;Borda N;S;24.5;00:31:00;11;quinta;20;alto;31;min: 24 -- 34;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
439;2011-11-10;20:45:00;Buscar;Borda N;S;30.0;00:45:00;11;quinta;20;alto;45;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
440;2011-11-10;20:55:00;Entrega;Borda N;S;25.5;00:24:00;11;quinta;20;alto;24;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
441;2011-11-10;20:55:00;Entrega;Borda N;S;38.0;00:35:00;11;quinta;20;alto;35;min: 35 -- 44;33.5;vl_total: > 35;vl_pizza: > 33
442;2011-11-10;21:37:00;Entrega;Borda N;S;34.5;00:33:00;11;quinta;21;alto;33;min: 24 -- 34;32.5;vl_total: 29 -- 35;vl_pizza: > 33
443;2011-11-10;21:39:00;Buscar;Borda N;S;30.0;00:31:00;11;quinta;21;alto;31;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
444;2011-11-10;22:04:00;Buscar;Borda N;S;20.0;00:36:00;11;quinta;22;medio;36;min: 35 -- 44;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
445;2011-11-10;22:12:00;Entrega;Borda N;S;20.5;00:48:00;11;quinta;22;medio;48;min: > 45;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
446;2011-11-10;23:20:00;Entrega;Borda N;S;35.0;00:27:00;11;quinta;23;baixo;27;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
447;2011-11-11;18:00:00;Buscar;Borda N;S;23.0;00:50:00;11;sexta;18;baixo;50;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
448;2011-11-11;20:18:00;Buscar;Borda N;S;32.0;00:32:00;11;sexta;20;alto;32;min: 24 -- 34;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
449;2011-11-11;20:25:00;Entrega;Borda N;S;30.5;00:39:00;11;sexta;20;alto;39;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
450;2011-11-11;20:29:00;Buscar;Borda S;S;30.0;00:26:00;11;sexta;20;alto;26;min: 24 -- 34;23.0;vl_total: 29 -- 35;vl_pizza: 22 -- 26
451;2011-11-11;20:32:00;Entrega;Borda N;S;30.5;00:28:00;11;sexta;20;alto;28;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
452;2011-11-11;20:45:00;Entrega;Borda S;S;31.0;00:47:00;11;sexta;20;alto;47;min: > 45;24.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
453;2011-11-11;21:14:00;Entrega;Borda N;S;22.5;00:47:00;11;sexta;21;alto;47;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
454;2011-11-11;21:23:00;Entrega;Borda N;S;32.5;00:32:00;11;sexta;21;alto;32;min: 24 -- 34;32.5;vl_total: 29 -- 35;vl_pizza: > 33
455;2011-11-11;21:24:00;Buscar;Borda N;S;28.0;00:51:00;11;sexta;21;alto;51;min: > 45;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
456;2011-11-11;21:34:00;Buscar;Borda N;S;22.5;00:21:00;11;sexta;21;alto;21;min: 01 -- 23;18.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
457;2011-11-11;21:52:00;Entrega;Borda N;S;30.5;00:39:00;11;sexta;21;alto;39;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
458;2011-11-11;22:13:00;Buscar;Borda N;S;18.0;00:27:00;11;sexta;22;medio;27;min: 24 -- 34;18.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
459;2011-11-11;22:18:00;Entrega;Borda N;S;30.5;00:42:00;11;sexta;22;medio;42;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
